workload,rate,seed,cycle,timestamp,tau,peak_kvpr,kvpr_gpu0,kvpr_gpu1,current_shape,plan_shape,current_placement,placement_plan,convergence_gap,misplaced,cooldown_active,migration_decision,migration_reason,n_wants_moved,n_blocked,blocked_reasons,cand_model,cand_from,cand_to,peak_kvpr_after,n_line8,n_best_differs,n_tau_suppressed,max_abs_delta,line8
steady,8,1,22,1787607995.5347357,0.00035,0.12426567300307718,0.055100400035520365,0.12426567300307718,2+2,2+2,"{""model_3"": 1, ""model_4"": 0, ""model_5"": 0, ""model_6"": 1}","{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",2,"model_6,model_4",True,,migration cooldown active,2,0,,,,,,4,4,2,0.06709915383056947,"[{""model"": ""model_3"", ""current_gpu"": 1, ""best_gpu"": 0, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 1}, {""model"": ""model_6"", ""current_gpu"": 1, ""best_gpu"": 0, ""current_r"": 0.05298020192172731, ""best_r"": 0.0, ""absolute_delta"": 0.05298020192172731, ""tau"": 0.00035, ""chosen_gpu"": 0}, {""model"": ""model_5"", ""current_gpu"": 0, ""best_gpu"": 1, ""current_r"": 0.053053938665240365, ""best_r"": 0.05298020192172731, ""absolute_delta"": 7.373674351305454e-05, ""tau"": 0.00035, ""chosen_gpu"": 0}, {""model"": ""model_4"", ""current_gpu"": 0, ""best_gpu"": 1, ""current_r"": 0.12007935575229678, ""best_r"": 0.05298020192172731, ""absolute_delta"": 0.06709915383056947, ""tau"": 0.00035, ""chosen_gpu"": 1}]"
steady,8,1,23,1787608000.5548818,0.00035,0.09103303496264022,0.04024979839834048,0.09103303496264022,2+2,2+2,"{""model_3"": 1, ""model_4"": 0, ""model_5"": 0, ""model_6"": 1}","{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",2,"model_6,model_4",True,,migration cooldown active,2,0,,,,,,4,3,1,0.042949972460514636,"[{""model"": ""model_3"", ""current_gpu"": 1, ""best_gpu"": 0, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 1}, {""model"": ""model_6"", ""current_gpu"": 1, ""best_gpu"": 0, ""current_r"": 0.042949972460514636, ""best_r"": 0.0, ""absolute_delta"": 0.042949972460514636, ""tau"": 0.00035, ""chosen_gpu"": 0}, {""model"": ""model_5"", ""current_gpu"": 0, ""best_gpu"": 0, ""current_r"": 0.034199586807066945, ""best_r"": 0.034199586807066945, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 0}, {""model"": ""model_4"", ""current_gpu"": 0, ""best_gpu"": 1, ""current_r"": 0.0770388859051242, ""best_r"": 0.042949972460514636, ""absolute_delta"": 0.03408891344460956, ""tau"": 0.00035, ""chosen_gpu"": 1}]"
steady,8,1,24,1787608005.5755424,0.00035,0.0971506938773627,0.03747783092914953,0.0971506938773627,2+2,2+2,"{""model_3"": 1, ""model_4"": 0, ""model_5"": 0, ""model_6"": 1}","{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",2,"model_6,model_4",True,,migration cooldown active,2,0,,,,,,4,3,1,0.04310096524558113,"[{""model"": ""model_3"", ""current_gpu"": 1, ""best_gpu"": 0, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 1}, {""model"": ""model_6"", ""current_gpu"": 1, ""best_gpu"": 0, ""current_r"": 0.04310096524558113, ""best_r"": 0.0, ""absolute_delta"": 0.04310096524558113, ""tau"": 0.00035, ""chosen_gpu"": 0}, {""model"": ""model_5"", ""current_gpu"": 0, ""best_gpu"": 0, ""current_r"": 0.039582003722321166, ""best_r"": 0.039582003722321166, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 0}, {""model"": ""model_4"", ""current_gpu"": 0, ""best_gpu"": 1, ""current_r"": 0.08123280710119232, ""best_r"": 0.04310096524558113, ""absolute_delta"": 0.03813184185561119, ""tau"": 0.00035, ""chosen_gpu"": 1}]"
steady,8,1,25,1787608010.5967417,0.00035,0.09521854047430875,0.047815879268221693,0.09521854047430875,2+2,2+2,"{""model_3"": 1, ""model_4"": 0, ""model_5"": 0, ""model_6"": 1}","{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",2,"model_6,model_4",False,MIGRATE,literal line-8 absolute delta exceeds tau,2,0,,model_6,1,0,0.1215310888622444,4,3,1,0.04868180401896371,"[{""model"": ""model_3"", ""current_gpu"": 1, ""best_gpu"": 0, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 1}, {""model"": ""model_6"", ""current_gpu"": 1, ""best_gpu"": 0, ""current_r"": 0.04164489550608871, ""best_r"": 0.0, ""absolute_delta"": 0.04164489550608871, ""tau"": 0.00035, ""chosen_gpu"": 0}, {""model"": ""model_5"", ""current_gpu"": 0, ""best_gpu"": 0, ""current_r"": 0.03947001267009793, ""best_r"": 0.03947001267009793, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 0}, {""model"": ""model_4"", ""current_gpu"": 0, ""best_gpu"": 1, ""current_r"": 0.09032669952505241, ""best_r"": 0.04164489550608871, ""absolute_delta"": 0.04868180401896371, ""tau"": 0.00035, ""chosen_gpu"": 1}]"
steady,8,1,26,1787608016.0123277,0.00035,0.11362908280590006,0.11362908280590006,0.05413934178468586,1+3,2+2,"{""model_3"": 1, ""model_4"": 0, ""model_5"": 0, ""model_6"": 0}","{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",1,model_4,True,,migration cooldown active,1,0,,,,,,4,2,1,0.03081354722893862,"[{""model"": ""model_3"", ""current_gpu"": 1, ""best_gpu"": 0, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 1}, {""model"": ""model_6"", ""current_gpu"": 0, ""best_gpu"": 0, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 0}, {""model"": ""model_5"", ""current_gpu"": 0, ""best_gpu"": 0, ""current_r"": 0.03636738298923926, ""best_r"": 0.03636738298923926, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 0}, {""model"": ""model_4"", ""current_gpu"": 0, ""best_gpu"": 1, ""current_r"": 0.08495288901362448, ""best_r"": 0.05413934178468586, ""absolute_delta"": 0.03081354722893862, ""tau"": 0.00035, ""chosen_gpu"": 1}]"
steady,8,1,27,1787608021.0344565,0.00035,0.08700348336708087,0.08700348336708087,0.05606882238652136,1+3,2+2,"{""model_3"": 1, ""model_4"": 0, ""model_5"": 0, ""model_6"": 0}","{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",1,model_4,True,,migration cooldown active,1,0,,,,,,4,2,1,0.007644821666927523,"[{""model"": ""model_3"", ""current_gpu"": 1, ""best_gpu"": 0, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 1}, {""model"": ""model_5"", ""current_gpu"": 0, ""best_gpu"": 0, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 0}, {""model"": ""model_6"", ""current_gpu"": 0, ""best_gpu"": 0, ""current_r"": 0.026142818922432323, ""best_r"": 0.026142818922432323, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 0}, {""model"": ""model_4"", ""current_gpu"": 0, ""best_gpu"": 1, ""current_r"": 0.06371364405344888, ""best_r"": 0.05606882238652136, ""absolute_delta"": 0.007644821666927523, ""tau"": 0.00035, ""chosen_gpu"": 1}]"
steady,8,1,28,1787608026.0577226,0.00035,0.09880158468822066,0.09880158468822066,0.04634031900541879,1+3,2+2,"{""model_3"": 1, ""model_4"": 0, ""model_5"": 0, ""model_6"": 0}","{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",1,model_4,True,,migration cooldown active,1,0,,,,,,4,2,1,0.02831969042195883,"[{""model"": ""model_3"", ""current_gpu"": 1, ""best_gpu"": 0, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 1}, {""model"": ""model_6"", ""current_gpu"": 0, ""best_gpu"": 0, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 0}, {""model"": ""model_5"", ""current_gpu"": 0, ""best_gpu"": 0, ""current_r"": 0.029961096658945485, ""best_r"": 0.029961096658945485, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 0}, {""model"": ""model_4"", ""current_gpu"": 0, ""best_gpu"": 1, ""current_r"": 0.07466000942737762, ""best_r"": 0.04634031900541879, ""absolute_delta"": 0.02831969042195883, ""tau"": 0.00035, ""chosen_gpu"": 1}]"
steady,8,1,29,1787608031.0781612,0.00035,0.10985555365890357,0.10985555365890357,0.032862810085711465,1+3,2+2,"{""model_3"": 1, ""model_4"": 0, ""model_5"": 0, ""model_6"": 0}","{""model_3"": 1, ""model_4"": 0, ""model_5"": 0, ""model_6"": 1}",1,model_6,True,,migration cooldown active,1,0,,,,,,4,2,1,0.0011299521462376852,"[{""model"": ""model_3"", ""current_gpu"": 1, ""best_gpu"": 0, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 1}, {""model"": ""model_5"", ""current_gpu"": 0, ""best_gpu"": 0, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 0}, {""model"": ""model_6"", ""current_gpu"": 0, ""best_gpu"": 1, ""current_r"": 0.03399276223194915, ""best_r"": 0.032862810085711465, ""absolute_delta"": 0.0011299521462376852, ""tau"": 0.00035, ""chosen_gpu"": 1}, {""model"": ""model_4"", ""current_gpu"": 0, ""best_gpu"": 0, ""current_r"": 0.03399276223194915, ""best_r"": 0.03399276223194915, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 0}]"
steady,8,1,30,1787608036.125415,0.00035,0.11559197457272663,0.11559197457272663,0.05542118673908358,1+3,2+2,"{""model_3"": 1, ""model_4"": 0, ""model_5"": 0, ""model_6"": 0}","{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",1,model_4,True,,migration cooldown active,1,0,,,,,,4,2,1,0.0317821825622189,"[{""model"": ""model_3"", ""current_gpu"": 1, ""best_gpu"": 0, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 1}, {""model"": ""model_5"", ""current_gpu"": 0, ""best_gpu"": 0, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 0}, {""model"": ""model_6"", ""current_gpu"": 0, ""best_gpu"": 0, ""current_r"": 0.03642225318686848, ""best_r"": 0.03642225318686848, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 0}, {""model"": ""model_4"", ""current_gpu"": 0, ""best_gpu"": 1, ""current_r"": 0.08720336930130249, ""best_r"": 0.05542118673908358, ""absolute_delta"": 0.0317821825622189, ""tau"": 0.00035, ""chosen_gpu"": 1}]"
steady,8,1,31,1787608041.1625383,0.00035,0.1144246268957779,0.1144246268957779,0.04570802661197252,1+3,2+2,"{""model_3"": 1, ""model_4"": 0, ""model_5"": 0, ""model_6"": 0}","{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",1,model_4,False,MIGRATE,literal line-8 absolute delta exceeds tau,1,0,,model_4,0,1,0.08313503861953311,4,2,1,0.037427012007560594,"[{""model"": ""model_3"", ""current_gpu"": 1, ""best_gpu"": 0, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 1}, {""model"": ""model_5"", ""current_gpu"": 0, ""best_gpu"": 0, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 0}, {""model"": ""model_6"", ""current_gpu"": 0, ""best_gpu"": 0, ""current_r"": 0.034191308000863986, ""best_r"": 0.034191308000863986, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 0}, {""model"": ""model_4"", ""current_gpu"": 0, ""best_gpu"": 1, ""current_r"": 0.08313503861953311, ""best_r"": 0.04570802661197252, ""absolute_delta"": 0.037427012007560594, ""tau"": 0.00035, ""chosen_gpu"": 1}]"
steady,8,1,32,1787608046.183672,0.00035,0.10551025401520113,0.10551025401520113,0.06483411245743044,2+2,2+2,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}","{""model_3"": 1, ""model_4"": 0, ""model_5"": 0, ""model_6"": 1}",2,"model_6,model_4",True,,migration cooldown active,2,0,,,,,,4,3,1,0.04361119243772028,"[{""model"": ""model_3"", ""current_gpu"": 1, ""best_gpu"": 0, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 1}, {""model"": ""model_5"", ""current_gpu"": 0, ""best_gpu"": 0, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 0}, {""model"": ""model_6"", ""current_gpu"": 0, ""best_gpu"": 1, ""current_r"": 0.04861973296187621, ""best_r"": 0.044981961719818275, ""absolute_delta"": 0.003637771242057934, ""tau"": 0.00035, ""chosen_gpu"": 1}, {""model"": ""model_4"", ""current_gpu"": 1, ""best_gpu"": 0, ""current_r"": 0.09223092539959649, ""best_r"": 0.04861973296187621, ""absolute_delta"": 0.04361119243772028, ""tau"": 0.00035, ""chosen_gpu"": 0}]"
steady,8,1,33,1787608051.2076411,0.00035,0.10864875378046496,0.10864875378046496,0.05971200511643494,2+2,2+2,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}","{""model_3"": 1, ""model_4"": 0, ""model_5"": 0, ""model_6"": 1}",2,"model_6,model_4",True,,migration cooldown active,2,0,,,,,,4,2,0,0.044867786381559666,"[{""model"": ""model_5"", ""current_gpu"": 0, ""best_gpu"": 0, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 0}, {""model"": ""model_3"", ""current_gpu"": 1, ""best_gpu"": 1, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 1}, {""model"": ""model_6"", ""current_gpu"": 0, ""best_gpu"": 1, ""current_r"": 0.04697063300694418, ""best_r"": 0.04108385141811367, ""absolute_delta"": 0.005886781588830506, ""tau"": 0.00035, ""chosen_gpu"": 1}, {""model"": ""model_4"", ""current_gpu"": 1, ""best_gpu"": 0, ""current_r"": 0.09183841938850384, ""best_r"": 0.04697063300694418, ""absolute_delta"": 0.044867786381559666, ""tau"": 0.00035, ""chosen_gpu"": 0}]"
steady,8,1,34,1787608056.2310472,0.00035,0.09703640061614904,0.09703640061614904,0.05336154095270553,2+2,2+2,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}","{""model_3"": 1, ""model_4"": 0, ""model_5"": 1, ""model_6"": 0}",2,"model_5,model_4",True,,migration cooldown active,2,0,,,,,,4,3,1,0.04945052032181897,"[{""model"": ""model_3"", ""current_gpu"": 1, ""best_gpu"": 0, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 1}, {""model"": ""model_6"", ""current_gpu"": 0, ""best_gpu"": 0, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 0}, {""model"": ""model_5"", ""current_gpu"": 0, ""best_gpu"": 1, ""current_r"": 0.03728252085309011, ""best_r"": 0.0358574024555009, ""absolute_delta"": 0.0014251183975892145, ""tau"": 0.00035, ""chosen_gpu"": 1}, {""model"": ""model_4"", ""current_gpu"": 1, ""best_gpu"": 0, ""current_r"": 0.08673304117490908, ""best_r"": 0.03728252085309011, ""absolute_delta"": 0.04945052032181897, ""tau"": 0.00035, ""chosen_gpu"": 0}]"
steady,8,1,35,1787608061.2541757,0.00035,0.09283683238537474,0.09283683238537474,0.05611511433668637,2+2,2+2,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}","{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",0,,True,,migration cooldown active,0,0,,,,,,4,1,1,0.0,"[{""model"": ""model_3"", ""current_gpu"": 1, ""best_gpu"": 0, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 1}, {""model"": ""model_6"", ""current_gpu"": 0, ""best_gpu"": 0, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 0}, {""model"": ""model_5"", ""current_gpu"": 0, ""best_gpu"": 0, ""current_r"": 0.03635863891216129, ""best_r"": 0.03635863891216129, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 0}, {""model"": ""model_4"", ""current_gpu"": 1, ""best_gpu"": 1, ""current_r"": 0.04051298647824986, ""best_r"": 0.04051298647824986, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 1}]"
steady,8,1,36,1787608066.3143923,0.00035,0.0915697338384529,0.0915697338384529,0.048211458889099786,2+2,2+2,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}","{""model_3"": 1, ""model_4"": 0, ""model_5"": 1, ""model_6"": 0}",2,"model_5,model_4",True,,migration cooldown active,2,0,,,,,,4,2,0,0.035154532022406246,"[{""model"": ""model_6"", ""current_gpu"": 0, ""best_gpu"": 0, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 0}, {""model"": ""model_3"", ""current_gpu"": 1, ""best_gpu"": 1, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 1}, {""model"": ""model_5"", ""current_gpu"": 0, ""best_gpu"": 1, ""current_r"": 0.041402143135347125, ""best_r"": 0.03515288761486911, ""absolute_delta"": 0.006249255520478017, ""tau"": 0.00035, ""chosen_gpu"": 1}, {""model"": ""model_4"", ""current_gpu"": 1, ""best_gpu"": 0, ""current_r"": 0.07655667515775337, ""best_r"": 0.041402143135347125, ""absolute_delta"": 0.035154532022406246, ""tau"": 0.00035, ""chosen_gpu"": 0}]"
steady,8,1,37,1787608071.362527,0.00035,0.09025590252294144,0.09025590252294144,0.05908217658588231,2+2,2+2,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}","{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",0,,False,,line-8 placement unchanged or every candidate blocked,0,0,,,,,,4,1,1,0.0,"[{""model"": ""model_3"", ""current_gpu"": 1, ""best_gpu"": 0, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 1}, {""model"": ""model_6"", ""current_gpu"": 0, ""best_gpu"": 0, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 0}, {""model"": ""model_5"", ""current_gpu"": 0, ""best_gpu"": 0, ""current_r"": 0.037173497029476914, ""best_r"": 0.037173497029476914, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 0}, {""model"": ""model_4"", ""current_gpu"": 1, ""best_gpu"": 1, ""current_r"": 0.04571481669934947, ""best_r"": 0.04571481669934947, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 1}]"
steady,8,1,38,1787608076.3882182,0.00035,0.08552989334691563,0.08552989334691563,0.05432700562657915,2+2,2+2,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}","{""model_3"": 1, ""model_4"": 0, ""model_5"": 1, ""model_6"": 0}",2,"model_5,model_4",False,MIGRATE,literal line-8 absolute delta exceeds tau,2,0,,model_5,0,1,0.09772538319978392,4,3,1,0.034611867121402934,"[{""model"": ""model_3"", ""current_gpu"": 1, ""best_gpu"": 0, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 1}, {""model"": ""model_6"", ""current_gpu"": 0, ""best_gpu"": 0, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 0}, {""model"": ""model_5"", ""current_gpu"": 0, ""best_gpu"": 1, ""current_r"": 0.043327540171925694, ""best_r"": 0.04207203477393435, ""absolute_delta"": 0.0012555053979913453, ""tau"": 0.00035, ""chosen_gpu"": 1}, {""model"": ""model_4"", ""current_gpu"": 1, ""best_gpu"": 0, ""current_r"": 0.07793940729332863, ""best_r"": 0.043327540171925694, ""absolute_delta"": 0.034611867121402934, ""tau"": 0.00035, ""chosen_gpu"": 0}]"
steady,8,1,39,1787608081.4134288,0.00035,0.09816439865437712,0.04759137640749396,0.09816439865437712,1+3,2+2,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 1, ""model_6"": 0}","{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",1,model_5,True,,migration cooldown active,1,1,target memory infeasible,,,,,4,2,1,0.0016479520551945168,"[{""model"": ""model_3"", ""current_gpu"": 1, ""best_gpu"": 0, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 1}, {""model"": ""model_6"", ""current_gpu"": 0, ""best_gpu"": 0, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 0}, {""model"": ""model_5"", ""current_gpu"": 1, ""best_gpu"": 0, ""current_r"": 0.04923932846268848, ""best_r"": 0.04759137640749396, ""absolute_delta"": 0.0016479520551945168, ""tau"": 0.00035, ""chosen_gpu"": 0}, {""model"": ""model_4"", ""current_gpu"": 1, ""best_gpu"": 1, ""current_r"": 0.04923932846268848, ""best_r"": 0.04923932846268848, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 1}]"
steady,8,1,40,1787608086.4396572,0.00035,0.10651253539372914,0.04004906151491187,0.10651253539372914,1+3,2+2,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 1, ""model_6"": 0}","{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",1,model_5,True,,migration cooldown active,1,1,target memory infeasible,,,,,4,2,1,0.005557129872713014,"[{""model"": ""model_3"", ""current_gpu"": 1, ""best_gpu"": 0, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 1}, {""model"": ""model_6"", ""current_gpu"": 0, ""best_gpu"": 0, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 0}, {""model"": ""model_5"", ""current_gpu"": 1, ""best_gpu"": 0, ""current_r"": 0.04560619138762488, ""best_r"": 0.04004906151491187, ""absolute_delta"": 0.005557129872713014, ""tau"": 0.00035, ""chosen_gpu"": 0}, {""model"": ""model_4"", ""current_gpu"": 1, ""best_gpu"": 1, ""current_r"": 0.04560619138762488, ""best_r"": 0.04560619138762488, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 1}]"
steady,8,1,41,1787608091.4676073,0.00035,0.1014293634262352,0.03701572032429999,0.1014293634262352,1+3,2+2,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 1, ""model_6"": 0}","{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",1,model_5,True,,migration cooldown active,1,1,target memory infeasible,,,,,4,2,1,0.004116979319092343,"[{""model"": ""model_3"", ""current_gpu"": 1, ""best_gpu"": 0, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 1}, {""model"": ""model_6"", ""current_gpu"": 0, ""best_gpu"": 0, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 0}, {""model"": ""model_5"", ""current_gpu"": 1, ""best_gpu"": 0, ""current_r"": 0.041132699643392334, ""best_r"": 0.03701572032429999, ""absolute_delta"": 0.004116979319092343, ""tau"": 0.00035, ""chosen_gpu"": 0}, {""model"": ""model_4"", ""current_gpu"": 1, ""best_gpu"": 1, ""current_r"": 0.041132699643392334, ""best_r"": 0.041132699643392334, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 1}]"
steady,8,1,42,1787608096.497396,0.00035,0.10154279937932958,0.03619945704531816,0.10154279937932958,1+3,2+2,"{""model_3"": 1, ""model_4"": 1, ""model_5"": 1, ""model_6"": 0}","{""model_3"": 1, ""model_4"": 1, ""model_5"": 0, ""model_6"": 0}",1,model_5,True,,migration cooldown active,1,1,target memory infeasible,,,,,4,2,1,0.0038553034139357373,"[{""model"": ""model_3"", ""current_gpu"": 1, ""best_gpu"": 0, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 1}, {""model"": ""model_6"", ""current_gpu"": 0, ""best_gpu"": 0, ""current_r"": 0.0, ""best_r"": 0.0, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 0}, {""model"": ""model_5"", ""current_gpu"": 1, ""best_gpu"": 0, ""current_r"": 0.0400547604592539, ""best_r"": 0.03619945704531816, ""absolute_delta"": 0.0038553034139357373, ""tau"": 0.00035, ""chosen_gpu"": 0}, {""model"": ""model_4"", ""current_gpu"": 1, ""best_gpu"": 1, ""current_r"": 0.0400547604592539, ""best_r"": 0.0400547604592539, ""absolute_delta"": 0.0, ""tau"": 0.00035, ""chosen_gpu"": 1}]"
